Pitch,Intensity,Duration,Spectral_Centroid,Spectral_Bandwidth
14.947596,0.048795544,2.140125,2684.7935046627845,2527.083768630301
7.508479,0.05547653,3.412125,2474.0432910269888,2496.0923609300544
34.02289,0.025387052,6.004125,2972.846081871111,2588.9890989995592
36.65559,0.022002734,5.068125,1814.7781261325042,1596.513507410566
40.050064,0.073792115,2.764125,2235.9364967445003,1863.4798957482928
11.0799265,0.033393126,2.780125,1991.192803611533,2332.1456881051613
36.21468,0.002165829,6.052125,2246.337699554908,1874.5229013551404
12.272805,0.060050387,3.796125,1934.3154910102048,2004.4133630904146
25.639544,0.040313043,7.492125,1581.0849195261844,1412.066602675687
21.504944,0.11900067,3.892125,1861.6378291318224,2051.5317327887115
31.508783,0.003930915,4.468125,2006.9154773004122,1983.2713077271458
61.25408,0.016381957,2.620125,2649.096285723257,2237.141194953715
28.82038,0.07132267,4.588125,2946.8250672127783,2529.391910645189
9.234855,0.002637117,3.244125,2344.625111812764,2200.076773677802
56.522102,0.011006998,3.268125,3107.930214309287,2214.0225527905623
21.120117,0.03010251,2.788125,2135.70903211218,2271.118847841883
27.782568,0.056579214,5.260125,2473.2970768892146,2050.5594185819127
60.891247,0.019704545,9.148125,2928.7464670820664,2462.7725387525593
40.002865,0.060506538,2.116125,3107.4449095073414,2792.4133432531808
12.770393,0.04737392,5.108125,1956.2036378428932,2207.4490480293916
13.936094,0.021824814,1.756125,1902.0597055380465,2218.1270742260635
23.4007,0.028041223,5.548125,2262.614780957827,2279.815086036367
14.8185005,0.045696102,5.668125,1879.017338617087,2244.251948413915
59.584896,0.074483946,2.308125,2800.002383956782,2273.8285679141363
74.25487,0.041790187,6.988125,2757.811371501197,1981.4712116786156
11.441212,0.07881002,4.420125,1244.3087750773586,1566.49843195575
43.491135,0.021009294,2.980125,2226.3583720473284,2073.5390450339983
31.45714,0.09190419,4.780125,1736.1045090479752,1515.8723167721657
18.763083,0.004024205,6.100125,2640.9867287070547,2642.5342927012275
94.45685,0.019359292,2.500125,2741.600175931698,1977.1944351932311
32.73505,0.005728937,3.556125,2458.4201200749176,1624.5251505249396
29.605595,0.010032303,3.148125,2599.352519084809,2732.1245638807914
38.44863,0.025583955,3.076125,1816.5603733800183,1295.200264985612
35.45108,0.006096954,4.444125,2721.126456814609,2178.59347873092
26.309877,0.065038756,4.012125,2796.5101169521013,2431.879508993643
16.554213,0.03604861,4.228125,2140.790705026109,2313.3984470656283
15.481993,0.006226732,5.044125,2726.7340443613143,1877.5123639025412
19.371103,0.07989385,1.828125,2295.5263179826193,1834.1628799280663
23.015295,0.02957262,2.548125,1833.8110406429848,2114.472139517898
8.5636635,0.0032969676,3.724125,2149.5615034000125,2505.8635110006876
37.140507,0.029601179,3.748125,2766.390362419614,2651.378978676569
33.673832,0.03183527,2.884125,1928.1631248179303,1774.7561286808386
40.351387,0.034437675,4.588125,2420.490248820742,1854.7624995420517
57.992973,0.018122427,6.028125,2290.2586891191854,1897.6759151150402
24.998304,0.044896346,5.308125,2348.506255984972,2033.2626170167957
34.5717,0.050959423,3.284125,2767.9938015390544,2359.4091466973473
28.105413,0.067992955,9.868125,1599.2394999764092,1588.2723140445307
37.321957,0.14628495,2.908125,2976.1787873107164,2285.525288359641
38.548214,0.08348628,7.276125,3081.9474588167714,2307.1852889405795
3.7733648,0.093488894,6.700125,1632.9965193753553,1920.1194588708647
12.53162,0.16063087,5.692125,1528.356860373408,1747.46196117124
28.904041,0.037930727,2.908125,1384.7921560788252,1222.2065951795007
29.262594,0.0035282876,4.444125,3892.857413120583,3031.308535114025
22.000206,0.030788455,4.948125,2514.990951969399,2473.2414647933824
26.152006,0.11315679,1.588125,1942.8862462155605,1767.2904484778003
22.30005,0.069891155,4.420125,1582.8051771458254,1289.3896853229328
54.316807,0.03943663,3.148125,1715.2068055167692,1564.6557424467082
40.406223,0.025401074,3.004125,2445.5204632995847,2373.994395690089
13.088396,0.020256853,2.140125,1854.8725394991095,1752.693761648384
44.448116,0.070990056,7.708125,1985.0402433202978,1647.5276039594048
29.201408,0.01823608,6.676125,3621.623768512763,2587.668134127514
18.181005,0.087851256,6.820125,1958.3623295862242,1866.3965854637843
34.178432,0.01864076,2.692125,2761.2094510852044,2443.692914849199
16.133963,0.06320567,4.196125,2238.6032385066733,2114.7744228574816
26.67797,0.04117911,2.908125,1947.7632770253413,2127.189413454807
31.98593,0.15457027,8.860125,1627.7899778550582,1398.6600114105177
39.060364,0.118551426,2.980125,1750.1184760764502,1652.0226673910295
29.259464,0.08041238,3.988125,2931.2231626903813,2336.200561853106
10.963171,0.060243346,4.852125,2428.843482344946,2792.8031009957945
29.640501,0.033071194,3.596125,2324.3983173965703,2287.49743299227
68.72042,0.025127236,2.204125,2576.0957544588578,2343.1162015483364
24.70858,0.013333002,4.084125,2283.7046005264133,1797.6075508295376
23.55615,0.025238575,5.188125,1827.551945577022,1541.6855038725246
27.609804,0.0039378074,4.996125,2055.486370176405,1918.5709421025963
17.615156,0.0012624022,5.356125,2218.9228469771724,2224.7529137558217
41.076424,0.0038864117,4.108125,2764.8403976321397,2148.552134058029
57.20528,0.081644796,5.500125,2560.3289135662626,1992.9635966236606
26.91012,0.10088267,4.684125,2233.5523677355127,2059.9426917798405
13.279485,0.03536343,2.668125,1752.9369248495402,1846.0423112970448
13.639255,0.011071941,5.332125,1786.6284757432245,1976.8285780156104
49.305065,0.022028238,2.428125,2324.42112018418,2465.689489281611
17.957785,0.05337329,3.604125,2512.6956693658963,2296.54894053824
51.59566,0.06935295,5.380125,2470.8825173596338,1946.992825953102
22.570873,0.06076613,2.596125,1473.7880254700037,1579.6126509730598
49.58776,0.0144619495,3.220125,2842.168733247635,2388.359086459738
24.364075,0.042054456,6.604125,2032.7961373546495,1610.1337770496045
17.371407,0.05733045,2.660125,1920.2636868587724,2091.524205156434
55.714638,0.022181123,4.228125,2075.7090350757435,1501.6717618703228
67.72115,0.020058954,3.508125,2399.314482855905,2304.42721276199
11.408443,0.011407941,12.716125,1874.1687712246166,2398.4308607140956
67.884315,0.004999939,3.964125,2447.575263807567,2245.4753897517558
22.87719,0.14391187,1.948125,2007.6263151203682,1971.5394039016155
31.638378,0.051237945,4.228125,1549.7433502883296,1226.0135139543718
18.34839,0.030796388,4.604125,1959.6084808191047,2181.699288031681
66.49831,0.03238055,5.020125,2494.230179715923,2268.2741188396617
41.327667,0.025458204,3.692125,2653.350475895832,2450.9926392183224
30.902267,0.09450697,3.508125,1666.4299840772373,1471.9597532528853
16.98778,0.0798107,3.028125,2864.031693964515,2155.5820936720793
77.829445,0.18788101,3.268125,2850.1826625072426,2107.164732901149
66.091644,0.007999184,6.268125,2676.2369146171886,1862.8288101423975
45.406105,0.02695513,3.220125,2194.300953729813,1927.788727351291
39.005447,0.026857868,7.324125,2079.193252862522,1604.849993121249
10.191877,0.046763968,2.380125,2862.4859033861585,2365.3775536112234
12.269244,0.038548335,3.580125,1503.7703744297505,1877.5257963480503
13.945022,0.05444962,3.148125,1597.7900310059304,1729.548360418397
53.387352,0.020432103,5.548125,2515.4506956991195,2227.5806873257634
31.25235,0.062383544,2.428125,2816.9665336594276,2515.986826879889
25.100796,0.050266072,4.828125,1472.2304800420332,1243.207698023823
72.36822,0.003329848,4.252125,3445.1825082078562,2731.2416723937267
53.192677,0.058247145,4.300125,2196.8115367870164,1691.0676475468483
17.792059,0.008321787,6.628125,1493.9182374709844,1421.8502631716683
6.1298447,0.020974535,5.260125,1323.1994651620385,1608.6316589191213
21.54961,0.027016474,4.540125,1406.987129795251,1307.8688765851914
69.377014,0.051532734,4.348125,3472.565923537234,2805.4619709238746
66.41163,0.01387587,4.228125,2418.5138758710154,1874.3466472214102
12.141151,0.020060467,5.596125,1615.6772667760588,1827.0648696951894
20.898088,0.07011155,2.620125,1811.6226339988602,1553.5265995742634
30.887703,0.08418052,2.332125,3183.3477161034507,2796.388955226967
16.413673,0.030086065,5.740125,1027.863920698439,994.0543576278219
31.063883,0.09543596,2.620125,1617.974084072554,1562.984216598311
76.781204,0.01422221,3.220125,2820.255380659705,2344.3222754884864
47.432156,0.02045676,5.380125,1744.6848195497812,1458.5669340609827
80.86505,0.017488116,6.076125,2661.605281478379,1678.8588441362003
27.860163,0.017855735,5.668125,2357.0144299787157,1968.315431937551
34.13715,0.04984317,4.348125,1256.327953582235,1210.5815041695948
26.119152,0.051187176,2.980125,2171.98019822433,2249.470255685965
48.373413,0.01408093,4.708125,2149.508716428858,1791.15856141483
32.78903,0.014607058,4.652125,2751.0599136172236,2489.948408682554
14.991308,0.08162313,6.628125,1813.4100176956067,1906.927384035512
52.285942,0.09151125,4.324125,2001.2717311189126,1942.5598825680909
21.017845,0.019311283,2.588125,1187.0783973473528,1271.058811784931
43.630375,0.011008797,7.828125,2061.395107844541,1630.4221075460646
58.231976,0.00546889,2.308125,2317.402641815696,1932.5484711360164
56.298004,0.028531853,3.484125,3280.1626818231766,2568.6444828786707
89.90173,0.06850374,3.340125,3009.6540303919455,1798.121237570275
12.246377,0.007839166,2.140125,2000.4750685199388,2191.528473636318
28.984594,0.012117215,4.324125,1926.9217467447868,1697.5365958018801
35.974743,0.08729549,5.716125,2194.3185678486,1519.6436456462984
36.569427,0.061521634,3.148125,2697.7779768314085,2243.534355668159
25.228413,0.08388594,3.988125,2498.3306781707633,2261.2959990719
36.904957,0.024365656,2.900125,1855.6364657573856,2018.6860037881443
40.86654,0.08884921,1.708125,1731.0641474320296,1647.4410279714232
64.184685,0.0032917426,9.316125,3689.370861491116,2484.9498672597065
52.04457,0.013043562,5.284125,2153.0656928880585,1762.9873360866477
28.481062,0.0052742935,3.508125,2217.9957959480957,2092.302311996756
21.44746,0.008729237,4.276125,1833.1525186871168,1963.010252035607
41.05179,0.01688781,4.108125,3194.816285539032,2651.2472306036116
33.195187,0.1290486,4.756125,2261.3572130435546,2276.3192863818253
69.66262,0.03122959,4.900125,2555.101955056014,1963.7436166618847
19.902018,0.07822256,4.396125,1520.9504537546547,1735.4211904847393
36.668793,0.011406222,3.388125,2847.0953947037406,2386.9265815183317
67.968704,0.018264072,3.044125,2870.2358846968896,2354.494208166754
15.823872,0.0017278878,7.612125,1678.3823562087434,1419.353715617282
45.741253,0.02518637,6.628125,2312.988359805081,1424.4839072362072
29.383217,0.028652925,4.876125,2905.909347714491,2516.7020028448696
55.64327,0.03800209,3.028125,2223.933063383752,1882.1466731655573
59.246815,0.054826193,1.700125,2717.4806767009377,2349.103067481144
11.772366,0.09415929,4.108125,1069.0088366165592,1155.593371506036
30.35553,0.0017568113,3.220125,1946.673916774885,1887.9055438578537
31.832932,0.0035915785,2.332125,2140.2664197608565,2266.2984053047753
35.543907,0.028092416,1.588125,1407.0524132583882,1312.661713045744
34.11681,0.020969195,4.300125,1603.02201344066,1401.6197411126318
28.330652,0.024323532,1.844125,2499.3481471439363,2496.7477405483387
46.620983,0.018605614,3.572125,1926.6357453423993,2107.3789906132024
15.5987625,0.004249663,7.612125,2196.4622993099274,2354.317296151711
2.4291048,0.036676608,4.900125,1321.4856921009425,1738.7642883808705
25.746204,0.1741687,8.308125,1456.6229680067572,1213.604763911142
27.49193,0.052227415,6.076125,2436.424229533106,2436.997232106039
1.35329,0.030725887,4.468125,2127.5178122007783,2356.1017479474967
21.35034,0.060404945,2.980125,2127.9491282850927,1938.8746710202743
9.231791,0.03652004,3.748125,1576.6727016412096,1927.5395421603307
51.619892,0.02981679,5.260125,2606.8549696665887,2331.718546772962
51.174828,0.054295316,3.868125,2468.276126205837,1700.5430265230236
40.314674,0.027372826,2.908125,2005.3541051667275,2001.4944146000594
7.30462,0.017513791,3.380125,1526.977576233801,1959.113356711119
10.329254,0.049842555,3.500125,1885.2084690721022,2268.983043377027
23.082657,0.07299062,3.460125,1997.1185363683644,1757.9762075454134
16.693844,0.06958859,6.628125,1821.2886802043606,1940.7773798447188
34.483765,0.10386162,4.372125,3409.844291594165,2444.1637039393286
3.7433915,0.016104909,2.428125,1572.7266192161937,2396.64907210036
26.31838,0.075225174,4.996125,3195.7099335731787,2699.5415721214636
27.092375,0.06256999,4.708125,1133.9567664351814,1127.205314674475
79.63208,0.062094416,2.428125,2064.6157503003305,1532.2506941272968
34.5411,0.00856292,6.340125,3048.474589195882,2478.950808048454
32.30551,0.099157214,5.788125,3232.8834944116334,2778.1137326649123
24.369884,0.018599343,4.420125,1720.2615496218923,1275.8814563317953
55.56014,0.0048001395,7.108125,2480.509602705982,2503.5730293052184
17.76208,0.045895178,5.444125,2453.32959330745,2598.192852438574
32.43334,0.017744692,4.900125,1975.5054172541363,2099.8220679044384
26.42551,0.027299304,4.756125,2174.153084439491,2070.3663899163466
56.480663,0.083379135,1.948125,1826.5096049873503,1543.4287282037233
49.78788,0.011824653,1.900125,2224.054698516684,2156.7644579659523
37.59337,0.058757868,3.628125,1933.989503467468,1517.0087270291863
34.20232,0.027441552,5.284125,2760.250514556267,1936.7827251504186
30.338543,0.052803207,5.236125,1482.36861848557,1387.9649204849732
66.53539,0.026750354,6.340125,1627.1928106328292,1477.5253584993186
56.619186,0.008332385,3.940125,2596.7590285286137,1944.0582212058157
17.003668,0.09414004,5.548125,2225.8309938324196,1757.4035025662147
48.85653,0.06545239,4.420125,1751.2476375227209,1404.8218203535534
28.477243,0.037115205,3.628125,1538.0326514857643,1382.7242991842982
17.233728,0.0220603,4.460125,2638.4519486399026,2583.879775642555
28.188583,0.035163186,5.516125,2064.3827935571144,2044.0099336019803
48.124496,0.09332324,2.548125,3044.4392227149674,2517.963344016414
15.0349865,0.1388275,4.300125,1434.6986701427238,1660.4955378167447
9.961797,0.050423093,3.508125,1787.6388992401417,1667.045699862013
10.160477,0.05187787,5.044125,1657.4611287773307,1956.7754339972641
21.941551,0.0128857475,3.148125,1775.0080402548692,1807.6297907595913
31.805809,0.090639524,4.660125,2433.355706606298,1690.4025490425065
80.286125,0.044965778,3.508125,5138.839095434698,2819.5126415728582
69.98401,0.008629543,4.100125,3183.937893147702,2637.6820457867
15.3397875,0.06599664,3.988125,2051.2883885526303,2285.8464991792657
13.978113,0.07404165,2.324125,1936.9173252643056,2125.0241568087895
24.75141,0.07690329,4.396125,1983.813367168628,1965.7117855935999
75.071106,0.0064874752,3.700125,3250.7757014699987,2302.7578248008913
18.367542,0.027450262,2.428125,1455.5126566922443,1275.471968338365
90.5849,0.004848366,3.268125,3117.337395447612,2595.310215200426
38.760498,0.06983225,4.948125,1915.547001345281,1766.1644089084816
43.344715,0.017207168,1.636125,2540.444224940561,2232.6750940113675
8.516506,0.049835045,3.884125,1998.171418096746,2055.876046877688
11.023743,0.0031218922,8.068125,1160.2148461807312,1053.5506396256458
37.310932,0.11181955,5.692125,1320.8026480470448,1144.0497028748118
22.5314,0.017795486,6.244125,2587.4820798388155,2731.956960646116
14.667999,0.13728048,4.228125,2016.8941250421512,2178.989742462174
64.99759,0.039070208,3.940125,1576.0199123999419,1273.455103364176
35.05294,0.017452551,3.700125,2080.3447423180023,1926.591989687907
15.350816,0.060247306,3.028125,1512.799231214902,1436.7671677059993
25.581463,0.016456,4.660125,2145.8156849687207,1609.8733621882313
87.79836,0.02707763,4.036125,3336.559552820726,2631.0000347229393
17.38715,0.03321084,6.580125,2348.398350078183,2076.131247723864
17.121965,0.041137833,4.844125,1529.5490446756269,1782.9568846118407
14.933926,0.13604653,3.076125,2371.578852705649,2404.3108463831772
17.871862,0.014671255,7.828125,2006.0654012889015,2366.6411972681212
53.483055,0.039291,6.988125,2079.86193264526,1701.6055743115878
20.840382,0.09384529,2.836125,2618.7193921735234,2239.308283040911
26.642765,0.02770878,1.948125,2328.9945055372045,2639.430541131348
37.399303,0.009751056,1.924125,2349.2704433400922,2263.697472651578
62.14884,0.010278554,2.716125,3847.898154944818,2564.5062682711723
17.496881,0.03334591,3.772125,2006.0517250007954,1954.0811076738541
24.33916,0.048592243,4.564125,1788.584353598488,1618.7405020775532
10.352021,0.04692971,4.468125,1706.3196528450555,2117.9763747289894
78.09513,0.032478403,4.780125,2593.467271651847,2222.4302407814757
21.96529,0.0031705457,4.324125,3382.0029149293455,2828.3971986199435
25.096474,0.033618197,4.084125,2035.230169017377,2081.462971098221
55.58873,0.0032631045,5.788125,2565.2365343245474,1917.3363036773267
36.60379,0.023003263,3.220125,2294.783753894304,1830.4162641499026
42.569134,0.017983543,5.188125,2085.482142651394,1747.9635837408266
55.56446,0.07371959,4.228125,2196.1598135465715,1762.6759296389546
10.504598,0.09942024,4.300125,1416.6947893133,1561.6971111716543
6.5011005,0.020211011,2.716125,2590.2945189945553,2574.351270626134
5.472261,0.1683592,1.660125,1281.0603335448936,1695.9310181056653
97.219986,0.009144838,4.756125,3114.9977658416747,2293.29676369803
18.84816,0.09457883,3.988125,2280.7432013739754,2066.6907190353354
28.523829,0.022542696,2.548125,2863.9437247836163,2786.303324750897
37.320568,0.051144097,1.780125,3746.1918980563228,2817.3967051990835
60.90053,0.029356532,7.228125,2366.0776710659957,1803.658853012096
32.896343,0.05012567,5.860125,2721.6349565116166,2474.0005969336466
36.132442,0.1284685,2.380125,2871.6298269466424,2005.5402907801456
59.147705,0.021824062,3.860125,2904.6810484090415,2454.568552037903
33.45963,0.06032054,3.028125,2282.513343529324,2280.2834881921517
7.592963,0.07752464,2.740125,1534.4256198251196,1769.4739432302742
31.345928,0.079920374,3.028125,3333.8412465613355,2258.1305771643238
27.984953,0.00346361,5.788125,3465.1444345701943,2701.0052604310067
19.921373,0.01312962,3.988125,2135.3683299013865,2089.1891265388517
30.520401,0.048936304,2.740125,1666.165984171494,1390.0188842143914
64.27615,0.004315166,3.844125,2145.08687384953,1998.8064077887664
51.199577,0.081143595,3.220125,2177.924629910625,1823.8843535759743
19.136562,0.02300022,6.148125,1806.2361275871622,1729.076543365033
37.379803,0.18781292,3.916125,1948.2546545402088,1469.472482646754
36.414932,0.025534686,5.356125,2127.35410186304,1842.284745261714
33.1506,0.008752974,5.932125,1984.3127105458288,1917.0357589717719
65.77902,0.060306277,4.180125,2622.1645552718883,1831.3159187507686
47.810665,0.053388968,6.628125,1939.053610785294,1455.0953342429202
66.90944,0.084975384,3.508125,2530.7719326246915,2259.305915532605
30.43505,0.09373598,3.460125,1475.9860588055765,1342.3807540747182
29.545267,0.14729817,5.908125,1941.0357209300453,2016.41955144134
32.657272,0.017109543,3.644125,2266.4183852908077,2195.633333817242
49.79169,0.12618355,3.388125,2394.961306641193,1653.2158738210733
32.222656,0.03595188,2.980125,1947.465446070809,1894.1799446978669
52.660923,0.030638944,3.676125,2303.428799086386,1873.037672945405
28.66872,0.06776922,3.940125,2607.9674608786368,2284.0087022008915
34.020077,0.11622804,3.268125,2741.7991466454314,1795.5804232168261
54.744003,0.053583417,6.100125,2445.680204661868,2172.5496127676483
34.523624,0.07703932,2.524125,2212.897465538259,1911.6180897434094
6.620297,0.010345452,5.140125,1366.8072919713966,1614.002827380291
85.67132,0.062919416,3.148125,2953.759143411852,1830.9604147609361
34.45451,0.044874616,2.596125,2177.1906002291657,1830.903039177057
37.729298,0.0757338,6.700125,2137.2267486195356,1910.7252883529318
35.4828,0.050987333,3.692125,2708.2437083401765,2369.388098255672
35.400013,0.065193176,2.884125,2637.3232830319525,2028.5828540638038
20.931156,0.094614156,7.708125,2215.9828563197357,2305.8594548112173
34.217007,0.05333878,3.148125,1885.220202739108,1579.060635891268
53.91014,0.052087426,2.524125,2766.2820297131802,2120.0590411686226
47.61046,0.08631143,3.988125,2370.4154615778134,2003.1810995198998
36.803814,0.075295195,5.980125,3417.878791219895,2259.326086635177
32.770145,0.029478325,3.772125,2131.1957834945306,1738.183736209742
8.9821205,0.03343895,3.268125,2385.0021659843796,2638.9248047055717
10.633674,0.072625056,4.612125,1257.7491737749688,1318.3236938696
20.58309,0.0197756,4.012125,3367.328755379468,2683.042834444615
34.31953,0.0593126,1.820125,2633.3937743388565,2163.804188643356
18.13521,0.085015446,5.764125,1528.6027389461806,1424.4012976811127
23.24712,0.0679343,2.740125,2599.433837282501,2299.1680055993525
27.49194,0.04812498,5.764125,2220.1611144037965,2117.65553677218
45.338036,0.040865023,2.020125,2517.2988497016645,2251.1500757351564
48.059322,0.08551638,6.148125,2316.27370239296,1937.6253675997555
78.240906,0.037726905,4.012125,2969.6872094384694,2747.4334202092505
14.998375,0.026729256,3.628125,1556.3797388192954,1773.338289482566
21.36226,0.03651214,2.668125,1492.9073082118696,1440.321402531512
42.688908,0.008762805,3.884125,2931.876094097901,2962.3727564848577
21.946016,0.022045719,5.900125,1836.9736800849441,2300.3493822303803
16.33023,0.01184671,4.076125,2568.8986165341457,2490.1558497661963
32.26591,0.024281215,4.636125,2201.7475668124766,1754.8388751904206
9.783892,0.03663047,2.612125,1879.7274175459727,2362.5104293139616
40.486954,0.047347143,4.780125,1731.0176685591011,1503.283032356059
49.250267,0.08078032,4.180125,3309.4859918925004,2355.8994988705476
9.130584,0.049115818,6.764125,2142.6588902699305,2179.1627426889972
23.217754,0.059545036,4.900125,2732.554359502522,2401.380000348093
14.82671,0.015269401,5.068125,2751.082543464784,2204.1559177589525
41.004776,0.028272882,2.620125,1928.4334973942184,1687.6709547683552
62.120434,0.04692172,2.140125,2993.65465200967,2474.869256939944
60.97157,0.036172617,3.628125,2299.324725559472,1689.292816744902
7.7317343,0.028192356,1.780125,886.6319316920166,1031.0088823512112
20.461243,0.047843546,4.564125,2689.2556286147365,2677.7034341259823
14.842007,0.03865047,2.236125,1770.4955073443382,1833.641604645939
11.922409,0.029977677,2.740125,1228.7518602530274,1216.2277168103708
29.886835,0.10643214,6.868125,2723.109028235414,1856.3942419660737
46.96063,0.04210775,3.460125,2563.98905352662,1958.3801380866555
22.270235,0.10084885,5.020125,1920.9801745277246,2083.9233929809634
34.271957,0.02758737,2.476125,2028.7197674282468,1537.3765348884094
18.743149,0.028657664,5.332125,2432.6765829790847,2157.198548126257
98.42045,0.07887888,3.508125,2351.4016427338124,1438.9079960934835
34.04357,0.080191284,5.140125,2848.47517248713,1907.7240114825954
28.941296,0.022370525,7.420125,2483.2778760556475,1993.498723596417
19.854368,0.13709542,3.340125,2217.4353879004243,2095.652357095265
42.349396,0.015747722,2.756125,2779.3063588580944,2669.351279272164
28.446484,0.07232283,3.340125,3000.0458879334237,2556.059037967872
29.912546,0.03809519,4.612125,2327.1150035546243,2281.0716817887946
15.066005,0.024602117,4.156125,2164.5371712459514,2435.266442055519
15.008582,0.010700489,2.548125,3218.507442407662,2816.914210456716
24.932573,0.03730188,5.740125,2845.6922983743784,2434.5631120764697
6.542382,0.07960344,6.028125,2338.9135715729713,2589.9548487336288
12.815095,0.02678985,2.428125,1427.8491335789145,1201.9365075854123
7.018599,0.057252206,3.988125,2132.404284304414,2354.3178889730743
27.868443,0.0501381,5.020125,2228.76604270864,2341.7013878092935
19.044718,0.0061262595,6.316125,2010.4209861827462,2240.846123846283
15.802184,0.07832471,4.180125,1826.815259108722,1640.04535137455
32.93624,0.05574078,3.148125,1783.286638792998,1681.0470906120293
28.645266,0.016937112,6.388125,1494.3719280582802,1370.5929614552313
20.868725,0.015457433,1.948125,1926.5228445947907,1979.5178622209871
20.29709,0.13329513,5.260125,2426.7297121995634,2381.093470303943
32.526947,0.028130727,5.668125,2458.3986686495728,2051.7659886730353
18.829878,0.0069592413,7.204125,2573.246179042989,2503.4578666343464
65.95209,0.010049318,3.916125,2641.909422799702,2012.1279740378939
92.13775,0.016183097,6.388125,3791.815574991541,2548.7196734692884
30.625153,0.014905413,6.028125,1684.0050478619307,1490.0688791951163
54.112263,0.0026993034,3.340125,3657.6083177055293,2640.8493113184522
59.227657,0.010261926,5.380125,1891.3845515474657,1579.1410155727299
24.102345,0.13003242,1.780125,1654.5346373384084,1296.7276494036867
26.710135,0.024100928,4.420125,1536.5092317988006,1351.2796009255746
44.965683,0.0029807677,6.820125,2355.985005595484,1871.704468545802
43.93672,0.060498,7.300125,1996.165917071661,1769.3348680777112
22.36855,0.0670625,5.476125,1974.1163411237171,1935.291845845345
23.389124,0.046632357,6.820125,2491.911405644066,2139.375578389664
24.695927,0.022707175,1.660125,2075.041448083765,1811.3252842536522
51.91137,0.013243084,5.620125,2119.834630277517,1593.8454914543372
29.655067,0.102160014,7.108125,2349.789021775627,2118.3767428657493
24.756857,0.027804364,10.468125,2369.1856358248433,2094.4723827249136
22.385033,0.026910238,5.548125,2870.2721213069976,2380.323045739349
33.358105,0.0052596815,4.732125,2299.9672381917967,1892.5609645828652
34.835045,0.006080623,7.180125,2579.0718626890293,1907.5945793462122
36.173035,0.006011009,4.948125,2493.589680788253,2284.132818445215
35.531982,0.036179557,4.132125,1938.1964480954143,1544.544433006342
20.640522,0.02780388,2.492125,2644.9345089059784,2688.081006687458
17.910364,0.013846844,8.092125,1953.67001922777,2010.2016009496815
43.22459,0.025082402,4.108125,3106.5679955016803,2354.4157016285353
78.82375,0.06128821,2.380125,2687.495476042161,1995.0732607318434
26.957817,0.031089798,2.180125,2021.8735127409866,2122.2063424393027
33.57722,0.10571847,7.420125,2534.1915611890895,2328.94495163428
54.589046,0.038792204,4.468125,2245.9664208427134,1740.049019641763
59.153805,0.011425377,2.884125,2441.4668516428333,2221.5845073553
51.44325,0.25580493,8.404125,2267.18872691897,1800.914740981641
28.804846,0.012902942,4.588125,2603.871548222583,1929.8723118745745
23.12706,0.0063522006,5.356125,1806.006461424455,1862.4014758599374
93.840965,0.05322807,3.580125,2606.7216851289386,1956.9840206651052
31.968359,0.08001558,6.220125,2221.61635196185,1894.4524208928767
26.163855,0.07504679,4.228125,2288.0840733359582,2375.9369880715367
20.411932,0.06276244,8.548125,2246.840987030048,2172.977374669839
25.399784,0.11999568,3.460125,1568.7587863811425,1519.0444050695123
53.670143,0.023071803,8.428125,2748.2074937737807,2235.5507151693787
40.02336,0.033821158,1.660125,1850.199506644765,1667.760076880872
24.872917,0.057947583,5.764125,3210.65992641856,2493.585173146918
39.96129,0.01316294,3.388125,2239.7645595061995,1761.8514679846646
12.705377,0.035963792,8.716125,2084.5871482629223,2022.3729365613833
22.303955,0.06092854,5.716125,2061.327138652076,1591.0218833751842
51.073036,0.0650207,5.188125,2612.3152539355096,2024.1843317649443
31.65839,0.09057294,2.380125,2447.383336121419,1959.1501444396504
8.095022,0.07832444,5.468125,1761.7120358749385,2059.734009432505
74.35907,0.004346763,4.732125,2932.2068449998783,2348.5712922386597
31.200417,0.07133425,6.148125,2862.511741613645,2062.064281354329
43.02705,0.082814336,6.100125,2414.2253435415273,1803.4810717609905
15.430937,0.047898594,2.308125,2362.913164070177,2388.8608060268457
53.27696,0.040274795,6.268125,1966.792786334321,1703.0707056024073
27.998842,0.07967818,6.340125,2880.9427040315563,2115.7575959966966
23.761114,0.02604555,1.604125,1904.019701941512,2161.5228751826135
64.28528,0.020745356,6.748125,3315.1511405305337,2500.0000260300226
10.850472,0.011497888,9.820125,1209.4765063381944,1441.2057515131228
18.986439,0.07135508,2.548125,2502.7944872617627,2253.3642050533954
49.119926,0.015645074,2.780125,3296.401007922271,2503.468218021653
22.747301,0.04365569,5.188125,2063.3632750613815,1980.1449311884812
26.76252,0.03098394,3.148125,2119.7071800666217,1780.534733154727
17.115261,0.05598465,3.260125,1871.497636014352,2023.5374917010324
30.649632,0.0074214945,5.044125,3323.6909227184947,2810.476749591691
36.599266,0.01193789,4.804125,3605.3175053990544,2554.8060176713216
46.329292,0.026794821,6.236125,2384.0944917174374,2331.4189803944328
18.258867,0.10376542,4.180125,2262.335694711965,1466.4257696307307
14.422896,0.102879405,4.036125,1595.207979399163,1314.7347330586783
20.556843,0.08507875,2.428125,1965.4717463590532,2109.85285851276
23.19038,0.08161999,4.300125,2745.958611005971,2143.3869944620824
13.887699,0.036034986,7.364125,2300.8310995781876,2258.193702421779
